episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
40,1.0,3.268155682672842,1.4712037840588221,-179.7851153194126,5.0,2.1,8,0.0,False,True,0.5582561756398766,1,25.106790570080385,113.368,prepare,0.0,0
40,2.0,3.268316102603169,1.4712045835790464,-179.76848290075242,0.0,2.4,3,5.932954013307856,False,True,0.557617227167166,1,25.106790570080385,113.427,in_progress,0.0,0
40,3.0,3.259074273537245,1.4738167043128683,179.57505280145622,5.0,2.1,8,2.3788954685469625,False,True,0.5943157046680214,1,25.106790570080385,113.495,in_progress,0.0,0
40,4.0,3.238607967806103,1.4723644483095575,179.96546301213698,0.0,2.4,3,2.4505248623403824,False,True,0.6758891091492947,1,25.106790570080385,113.569,in_progress,0.0,0
40,5.0,3.2002409824645577,1.4688233700997166,-179.16291140919463,0.0,2.3,4,6.397637378829895,False,True,0.8288443305260126,2,25.106790570080385,113.631,in_progress,0.0,0
40,6.0,3.154588436350794,1.4652980695367208,-178.50590275238307,0.0,2.2,5,6.890119601089604,False,True,1.010815569094064,2,25.106790570080385,113.696,in_progress,0.0,0
40,7.0,3.0846406724709228,1.4595957357551252,-177.62498868651713,-2.5,2.3,2,6.16104390330633,False,True,1.289640269301843,2,25.106790570080385,113.764,in_progress,0.0,0
40,8.0,3.011243938461353,1.4542807651167988,-177.15280270886532,-2.5,2.3,2,6.221980099978806,False,True,1.582185161212056,3,25.106790570080385,113.825,in_progress,0.0,0
40,9.0,2.9176002484206247,1.4483886214954438,-176.8724941935404,0.0,2.3,4,6.256852864426833,False,True,1.953214722855528,3,25.106790570080385,113.898,in_progress,0.0,0
40,10.0,2.801414810705018,1.4401723543539333,-176.57415070307243,-2.5,2.3,2,5.789094090837511,False,True,2.4153554545229983,4,25.106790570080385,113.961,in_progress,0.0,0
40,11.0,2.69469310770171,1.4336894044344968,-176.63190853936217,15.0,1.6,16,2.9197259452234086,False,True,2.8399252695165957,4,25.106790570080385,114.033,in_progress,0.0,0
40,12.0,2.564911231138763,1.424697569126863,-176.3108745088341,-2.5,2.3,2,5.27148614194042,False,True,3.3617770297298684,4,25.106790570080385,114.107,in_progress,0.0,0
40,13.0,2.4323122040318306,1.417065102194107,-176.62490092518294,12.5,1.8,13,3.166322332270106,False,True,3.8902409283207753,5,25.106790570080385,114.165,in_progress,0.0,0
40,14.0,2.3119277363973243,1.4094013579081284,-176.52896474595124,10.0,1.7,11,3.1477354730787805,False,True,4.359407987043921,5,25.106790570080385,114.23,in_progress,0.0,0
40,15.0,2.1765827783990157,1.389135207335157,-174.08826177095864,12.5,1.8,13,3.2118939659264396,False,True,4.895614125382863,6,25.106790570080385,114.297,in_progress,0.0,0
40,16.0,2.0678048270252645,1.3643984332348476,-171.28308860343986,15.0,1.2,14,2.496151973199976,False,True,5.3254868870277114,6,25.106790570080385,114.356,in_progress,0.0,0
40,17.0,1.9626028705193388,1.3323941485846387,-167.994408640634,-2.5,2.3,2,5.427420778709189,False,True,5.615591770188584,6,25.106790570080385,114.429,in_progress,0.0,0
40,18.0,1.8517152844505635,1.2983412791725957,-165.91296956590352,-2.5,2.3,2,5.114306853682604,False,True,6.014914776304693,7,25.106790570080385,114.501,in_progress,0.0,0
40,19.0,1.7276699200636796,1.2749477083336784,-167.52743664768275,-7.5,2.0,0,3.467180429002855,False,True,6.474917253438853,7,25.106790570080385,114.567,in_progress,0.0,0
40,20.0,1.5870364290303156,1.260256692034831,-170.85423052064286,-7.5,2.0,0,2.8806648491051425,False,True,6.875161810073958,7,25.106790570080385,114.639,in_progress,0.0,0
40,21.0,1.4498597004863298,1.2565272434795924,-174.56390818148824,0.0,2.0,6,2.8783066273398896,False,False,7.387169515502742,8,25.106790570080385,114.699,in_progress,0.0,0
40,22.0,1.320518556648691,1.2568515002104506,-177.17289443590315,-7.5,2.0,0,1.839170957676228,False,False,8.31463100814107,8,25.106790570080385,114.77,in_progress,0.0,0
40,23.0,1.1924522594241669,1.2636347364177547,-179.89965762899877,15.0,1.6,16,1.771001270334966,False,False,9.489965241106619,9,25.106790570080385,114.823,in_progress,0.0,0
40,24.0,1.0650947697814963,1.2673916148055995,179.21396899906156,-2.5,2.3,2,2.618587519542224,False,False,9.959740507153281,10,25.106790570080385,114.905,in_progress,0.0,0
40,25.0,0.9332800806439008,1.2736411789468853,178.14967847859845,15.0,1.2,14,1.8236140005643864,False,False,10.289213024926458,10,25.106790570080385,114.963,in_progress,0.0,0
40,26.0,0.8116111267752668,1.281012688089192,177.4502970201325,-2.5,2.3,2,3.051468203701607,False,False,10.7553988022482,10,25.106790570080385,115.035,in_progress,0.0,0
