episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
161,20.0,0.2336634175807144,1.5523870159225999,176.1446491656776,-7.5,2.0,0,4.1657721630047515,False,True,7.852575043207367,12,25.106790570080385,478.897,in_progress,0.0,0
161,21.0,0.10452742363086454,1.5600086313336574,176.33311263028372,0.0,2.3,4,5.459825247353699,False,True,8.366660879928332,13,25.106790570080385,478.967,in_progress,0.0,0
161,22.0,-0.03674807351763763,1.5743878476350817,175.15498548324902,0.0,2.2,5,5.425768890709252,False,True,8.940210968136649,13,25.106790570080385,479.036,in_progress,0.0,0
161,23.0,-0.20199916966351578,1.5933288359387987,174.1641783074331,-7.5,2.0,0,4.1533161331659345,False,True,9.599646522582951,14,25.106790570080385,479.111,in_progress,0.0,0
161,24.0,-0.33781990777409676,1.6143546845991925,172.6722565811571,12.5,1.6,12,3.135961410891928,False,True,10.132124875949673,14,25.106790570080385,479.165,in_progress,0.0,0
161,25.0,-0.45773043128221985,1.6316379552991147,172.23649285602858,0.0,2.4,3,5.621683082267896,False,True,10.609769408864471,15,25.106790570080385,479.233,in_progress,0.0,0
161,26.0,-0.5954806214305839,1.6435311050288455,173.68086130649243,5.0,2.1,8,4.043537899669693,False,True,11.158455767686801,15,25.106790570080385,479.301,in_progress,0.0,0
161,27.0,-0.7440363323799928,1.6448480875945881,176.60332396012535,-2.5,2.3,2,3.891682995014414,False,True,11.749811031794684,15,25.106790570080385,479.361,in_progress,0.0,0
161,28.0,-0.8810993924476707,1.6405873656064387,179.11130838469657,-2.5,2.3,2,3.4034077176538196,False,True,12.29572915193677,16,25.106790570080385,479.439,in_progress,0.0,0
161,29.0,-1.0327764848453007,1.6330080088280698,-178.92712800281424,-2.5,2.3,2,3.0220546180859165,False,True,12.901781199275492,16,25.106790570080385,479.492,in_progress,0.0,0
161,30.0,-1.177899373269251,1.6241118350488912,-177.7557042422204,15.0,1.2,14,1.8448580173871283,False,True,13.47969098422898,17,25.106790570080385,479.567,in_progress,0.0,0
161,31.0,-1.312886690284026,1.6100185205503346,-176.00466316493115,15.0,1.6,16,1.8543129626657644,False,True,14.017695538587994,17,25.106790570080385,479.634,in_progress,0.0,0
161,32.0,-1.4552432198208207,1.5850790931330894,-172.9678004090849,7.5,2.0,9,1.8295662218200617,False,True,14.58429179287592,18,25.106790570080385,479.698,in_progress,0.0,0
161,33.0,-1.5796083348335617,1.552059277337141,-169.40566245622833,0.0,2.4,3,7.637621330258414,False,True,15.079446572819283,18,25.106790570080385,479.763,in_progress,0.0,0
161,34.0,-1.7117885215695583,1.5063313459486498,-165.26502039263985,10.0,1.7,11,5.649315891974737,False,True,15.604972013750002,19,25.106790570080385,479.832,in_progress,0.0,0
161,35.0,-1.830151539906868,1.4541789822396058,-160.95245207442065,7.5,2.0,9,8.461441631704117,False,True,16.075178497234937,19,25.106790570080385,479.907,in_progress,0.0,0
161,36.0,-1.9604204934219307,1.3819719149393284,-155.7583169054436,12.5,1.6,12,5.679292445947262,False,True,16.591976409369142,19,25.106790570080385,479.974,in_progress,0.0,0
161,37.0,-2.0695203428886044,1.3069318249676203,-150.73620107540535,10.0,1.6,10,5.629341180786178,False,True,17.024379843929644,20,25.106790570080385,480.036,in_progress,0.0,0
161,38.0,-2.1498126396758614,1.242260246114032,-147.0604465354169,7.5,2.0,9,6.073661176251703,False,True,17.341015258388875,20,25.106790570080385,480.107,in_progress,0.0,0
161,39.0,-2.2449781422778163,1.1509287878549856,-141.9860502297321,-2.5,2.3,2,4.112904031316957,False,True,17.716936091788554,20,25.106790570080385,480.172,in_progress,0.0,0
161,40.0,-2.332603289130608,1.0667602678730372,-139.59451808734778,5.0,2.1,8,1.4687369791150977,False,False,18.063068659421518,21,25.106790570080385,480.238,in_progress,0.0,0
161,41.0,-2.433381341287345,0.9707191420966985,-138.04696529143988,15.0,1.2,14,1.4579772939705167,False,False,18.51744911133675,21,25.106790570080385,480.299,in_progress,0.0,0
161,42.0,-2.509906934222645,0.8876382991596296,-135.86568770146036,10.0,1.6,10,1.4601120254030742,False,False,18.828570815145184,21,25.106790570080385,480.367,in_progress,0.0,0
161,43.0,-2.5904189948143963,0.7846302162280555,-132.210967751979,12.5,1.8,13,0.001,True,False,19.15709738794959,22,25.106790570080385,480.436,off_track,0.0,0
162,1.0,0.808037495991248,1.5252866707083168,-159.4737623318152,-7.5,2.0,0,0.0,False,True,0.5546199932137952,10,25.106790570080385,480.565,prepare,0.0,0
162,2.0,0.8081947219070246,1.5252661364290678,-159.46307079907643,10.0,1.7,11,1.2770136208273648,False,True,0.5540272416547296,10,25.106790570080385,480.629,in_progress,0.0,0
162,3.0,0.801279370171727,1.5225676605883491,-159.4744360545005,2.5,2.2,7,1.194421195428988,False,True,0.583263586286964,10,25.106790570080385,480.706,in_progress,0.0,0
162,4.0,0.7804916328423739,1.5102367560117937,-158.46017480139722,7.5,2.0,9,1.1687141444887705,False,True,0.6748565779550825,10,25.106790570080385,480.77,in_progress,0.0,0
162,5.0,0.749348473698026,1.4915230660282164,-157.03795130114543,0.0,2.2,5,1.1624575385315423,False,True,0.8122876926577122,11,25.106790570080385,480.844,in_progress,0.0,0
162,6.0,0.706227070369957,1.4648003352703876,-155.24330437502823,7.5,2.0,9,1.1672150729327724,False,True,1.0032904375966336,11,25.106790570080385,480.904,in_progress,0.0,0
162,7.0,0.6575781166136483,1.4323640678015137,-153.14566080271138,0.0,2.2,5,1.1743982440795864,False,True,1.2207877085571042,11,25.106790570080385,480.961,in_progress,0.0,0
162,8.0,0.5978962462126189,1.3929606130039316,-151.3216555352146,-2.5,2.3,2,1.1792979082525574,False,True,1.43438326602046,11,25.106790570080385,481.034,in_progress,0.0,0
162,9.0,0.5227523366865998,1.3444746624195092,-149.97158387902877,15.0,1.6,16,1.1943594828335482,False,True,1.7492353455019343,11,25.106790570080385,481.112,in_progress,0.0,0
162,10.0,0.43415848731718926,1.2760990901935425,-146.7770291674265,12.5,1.8,13,1.212429758332944,False,True,2.12429758332944,12,25.106790570080385,481.166,in_progress,0.0,0
162,11.0,0.36692920891017183,1.206340821528776,-142.1035681301355,10.0,1.6,10,1.219550744886721,False,True,2.415058193753933,12,25.106790570080385,481.231,in_progress,0.0,0
162,12.0,0.29703548349465914,1.1153884089662987,-136.00480583811847,10.0,1.6,10,1.2178487442023904,False,True,2.614184930428684,12,25.106790570080385,481.309,in_progress,0.0,0
162,13.0,0.236830022878737,1.0203484872150304,-130.40319466966366,0.0,2.4,3,1.219770923477131,False,False,2.857022005202703,12,25.106790570080385,481.369,in_progress,0.0,0
162,14.0,0.1794918914043463,0.9242227075809119,-126.45493591751776,12.5,1.8,13,1.2206052667318916,False,False,3.0884737342464827,12,25.106790570080385,481.429,in_progress,0.0,0
162,15.0,0.1229992733142215,0.8217094842349957,-123.25041426841301,12.5,1.8,13,0.001,True,False,3.3167627090589096,13,25.106790570080385,481.509,off_track,0.0,0
163,1.0,-0.44500696140935503,1.469990681986292,179.9438374033137,0.0,2.3,4,0.0,False,True,0.5586929662453194,14,25.106790570080385,481.634,prepare,0.0,0
163,2.0,-0.44473712059914405,1.4699387186115729,179.96448840322174,0.0,2.4,3,4.685713337017092,False,True,0.5576180659539853,14,25.106790570080385,481.693,in_progress,0.0,0
163,3.0,-0.45209050871704504,1.4716294135801582,179.49316759741933,12.5,1.6,12,2.5969972297534523,False,True,0.5869106773214311,14,25.106790570080385,481.761,in_progress,0.0,0
163,4.0,-0.4728936246383716,1.467941771515159,-179.53703322330125,5.0,2.1,8,3.3353741923987137,False,True,0.6697600813032889,15,25.106790570080385,481.828,in_progress,0.0,0
163,5.0,-0.5071855750646374,1.4617207352945343,-178.09317297056322,0.0,2.4,3,3.7932796860522817,False,True,0.8063290624383324,15,25.106790570080385,481.902,in_progress,0.0,0
163,6.0,-0.5576023030586118,1.4530020701898367,-176.46062155830444,-7.5,2.0,0,2.4275739069648736,False,True,1.0071166318057685,15,25.106790570080385,481.963,in_progress,0.0,0
163,7.0,-0.6187985556467112,1.446961940227558,-175.95560023650694,0.0,2.0,6,2.664897355710532,False,True,1.2508908342876794,15,25.106790570080385,482.031,in_progress,0.0,0
163,8.0,-0.6880795481197743,1.4377570395591914,-174.96902668362355,-2.5,2.3,2,2.450113986219229,False,True,1.5268314225797304,15,25.106790570080385,482.098,in_progress,0.0,0
163,9.0,-0.7812012905965693,1.423868500611442,-173.795251778242,15.0,1.4,15,1.5146359979668313,False,True,1.8977270243391853,16,25.106790570080385,482.163,in_progress,0.0,0
163,10.0,-0.8781770853189633,1.4045527564623908,-172.01148682124617,15.0,1.2,14,1.361455428132152,False,True,2.283970523888193,16,25.106790570080385,482.234,in_progress,0.0,0
163,11.0,-0.9657045298443984,1.3754948756563419,-168.40565207005153,0.0,2.2,5,1.2392231584729094,False,True,2.6314547432020023,16,25.106790570080385,482.304,in_progress,0.0,0
163,12.0,-1.0602836657472356,1.3382497816097787,-164.67347318391265,5.0,2.1,8,1.2506416860760303,False,True,3.007700232912364,16,25.106790570080385,482.371,in_progress,0.0,0
163,13.0,-1.1640795986620802,1.2850823110906302,-159.69341907051978,-7.5,2.0,0,1.2631122485722952,False,True,3.420459231439837,17,25.106790570080385,482.437,in_progress,0.0,0
163,14.0,-1.2687633114022596,1.23029112617306,-156.5336789825715,5.0,2.1,8,1.2739868268908854,False,True,3.8358155764723953,17,25.106790570080385,482.508,in_progress,0.0,0
163,15.0,-1.3813738472105093,1.1712745425424993,-154.60838789285867,0.0,2.2,5,1.2855589359784247,False,True,4.283384039676371,18,25.106790570080385,482.573,in_progress,0.0,0
163,16.0,-1.4849272435931287,1.1063113166792178,-151.61891394742017,0.0,2.2,5,1.2934238879068216,False,False,4.694782206509146,18,25.106790570080385,482.637,in_progress,0.0,0
163,17.0,-1.5842768098601767,1.0383794473536723,-149.07705337237667,15.0,1.4,15,1.3043990991320416,False,False,5.087487991753081,18,25.106790570080385,482.701,in_progress,0.0,0
163,18.0,-1.6906874784582724,0.9537731334197368,-145.29773132768904,7.5,2.0,9,1.3183212563989315,False,False,5.509576463370866,19,25.106790570080385,482.762,in_progress,0.0,0
163,19.0,-1.7729481195926535,0.8725115022542188,-141.12507491455196,10.0,1.6,10,0.001,True,False,5.835545700345801,19,25.106790570080385,482.833,off_track,0.0,0
164,1.0,-1.7002578355110303,1.4732135993991364,179.69246060738857,5.0,2.1,8,0.0,False,True,0.5583657054179014,19,25.106790570080385,482.965,prepare,0.0,0
164,2.0,-1.7000702193582873,1.473195254983281,179.70447708031156,10.0,1.6,10,2.660486333894739,False,True,0.5576180659539909,19,25.106790570080385,483.041,in_progress,0.0,0
164,3.0,-1.71120414519023,1.4754483715113584,179.10991166359668,0.0,2.4,3,4.093029770131986,False,True,0.6020100358555713,19,25.106790570080385,483.095,in_progress,0.0,0
164,4.0,-1.730616790531776,1.4745111799497403,179.39436907881185,0.0,2.4,3,4.163220072498721,False,True,0.6793100523457274,19,25.106790570080385,483.167,in_progress,0.0,0
164,5.0,-1.7731025656159083,1.4729674527892191,179.800352186127,5.0,2.1,8,3.4618316072432016,False,True,0.8484963430394343,19,25.106790570080385,483.236,in_progress,0.0,0
164,6.0,-1.8250725635072467,1.4680704188312197,-179.07941496011088,5.0,2.1,8,3.8600831086030256,False,True,1.0553435897206058,19,25.106790570080385,483.295,in_progress,0.0,0
164,7.0,-1.8874771405379775,1.462466901959101,-178.0588887298456,0.0,2.4,3,5.142794737984945,False,True,1.3037348930399069,19,25.106790570080385,483.362,in_progress,0.0,0
164,8.0,-1.9749013923052308,1.4536434976729553,-176.83430960529793,-2.5,2.3,2,5.063194432380448,False,True,1.6516853458584309,20,25.106790570080385,483.422,in_progress,0.0,0
164,9.0,-2.0780172109781687,1.4498815254957316,-177.28795189930523,-7.5,2.0,0,3.830581031162284,False,True,2.0622770903542973,20,25.106790570080385,483.5,in_progress,0.0,0
164,10.0,-2.182323498563548,1.451335213581653,-178.70570708039492,0.0,2.4,3,4.921895403242148,False,True,2.477616118388301,20,25.106790570080385,483.562,in_progress,0.0,0
164,11.0,-2.3087517835715423,1.4545544908950439,-179.95748854839772,7.5,2.0,9,3.391834579529502,False,True,2.981269408119119,21,25.106790570080385,483.634,in_progress,0.0,0
164,12.0,-2.4456755540652875,1.4509260769940147,-179.30100233134462,0.0,2.2,5,4.852936199517705,False,True,3.529543203985694,21,25.106790570080385,483.701,in_progress,0.0,0
164,13.0,-2.578542655826636,1.4475147527707088,-179.01426771236706,-2.5,2.3,2,4.710133033530958,False,True,4.0589146093974735,22,25.106790570080385,483.763,in_progress,0.0,0
164,14.0,-2.7103428440884882,1.44825539091805,-179.72193390584079,12.5,1.8,13,2.914115740336446,False,True,4.583718564924672,22,25.106790570080385,483.831,in_progress,0.0,0
164,15.0,-2.8529277636423207,1.4475267605922626,-179.796692826464,0.0,2.4,3,4.624702532309031,False,True,5.15334358810099,22,25.106790570080385,483.892,in_progress,0.0,0
164,16.0,-2.9880986248494135,1.4460610979724415,-179.73181372530095,2.5,2.2,7,4.6197771560806995,False,True,5.691533566748025,23,25.106790570080385,483.961,in_progress,0.0,0
164,17.0,-3.1180413345582534,1.4432204890860005,-179.28864470083755,7.5,2.0,9,4.162567294321255,False,True,6.204025709618449,23,25.106790570080385,484.031,in_progress,0.0,0
164,18.0,-3.285446373227591,1.4283757988636576,-176.75559002103552,-7.5,2.0,0,4.562774720225947,False,True,6.8683441610272125,24,25.106790570080385,484.096,in_progress,0.0,0
164,19.0,-3.416094797755793,1.4142524514652526,-175.46750023786288,-5.0,2.2,1,4.443883030101308,False,True,7.330051982253743,24,25.106790570080385,484.154,in_progress,0.0,0
164,20.0,-3.5597194667252574,1.4100021189420282,-176.9477259212089,0.0,2.0,6,4.828078992943138,False,True,7.880922913056704,25,25.106790570080385,484.232,in_progress,0.0,0
164,21.0,-3.6967460785600395,1.4098577535811914,-178.35322521350443,0.0,2.2,5,2.9217677162104096,False,True,8.32403870177984,25,25.106790570080385,484.3,in_progress,0.0,0
164,22.0,-3.836857125801429,1.4095778082611379,-179.18506268159908,10.0,1.6,10,2.287539103687347,False,True,8.839645380747507,25,25.106790570080385,484.364,in_progress,0.0,0
164,23.0,-3.9729372508900673,1.4047926428177349,-178.60078169743306,2.5,2.2,7,2.8131707358187317,False,True,9.333574238397741,26,25.106790570080385,484.433,in_progress,0.0,0
164,24.0,-4.094771022124922,1.3942537572726843,-177.11703976433543,7.5,2.0,9,1.5453207008223844,False,True,10.062885212572887,26,25.106790570080385,484.504,in_progress,0.0,0
164,25.0,-4.2391413015111015,1.3736615669511998,-174.5068035877009,0.0,2.3,4,1.4472032119876634,False,False,11.180080299691586,27,25.106790570080385,484.567,in_progress,0.0,0
164,26.0,-4.379959254170375,1.348009968147254,-172.08361649180296,15.0,1.2,14,1.4740777201384268,False,False,12.326020723599097,28,25.106790570080385,484.633,in_progress,0.0,0
164,27.0,-4.506451765610936,1.3134619043273634,-168.66669142501365,2.5,2.2,7,1.473280538580059,False,False,12.778574541661591,29,25.106790570080385,484.704,in_progress,0.0,0
164,28.0,-4.6332248884402265,1.2712461042738668,-165.26026469011458,10.0,1.7,11,1.4821553351754595,False,True,13.500349384912862,29,25.106790570080385,484.774,in_progress,0.0,0
164,29.0,-4.762293667133632,1.218616116832598,-161.5491305640661,15.0,1.2,14,1.477904348605116,False,True,13.859226109548361,30,25.106790570080385,484.837,in_progress,0.0,0
164,30.0,-4.867302590475032,1.161658302867693,-157.1219545061886,2.5,2.2,7,1.4734911722853663,False,True,14.204735168560989,30,25.106790570080385,484.902,in_progress,0.0,0
164,31.0,-4.978634356206638,1.102007570513168,-154.86397909313794,15.0,1.2,14,1.4673339661344258,False,True,14.487352950167198,30,25.106790570080385,484.973,in_progress,0.0,0
164,32.0,-5.0806643855864335,1.0423195997030095,-152.60554202920753,17.5,1.6,17,1.4624652603639792,False,True,14.798888331647337,30,25.106790570080385,485.037,in_progress,0.0,0
164,33.0,-5.172211220835084,0.974272669497036,-148.72319124822272,10.0,1.6,10,1.4586380214588086,False,True,15.135054708140688,31,25.106790570080385,485.102,in_progress,0.0,0
164,34.0,-5.258103243225263,0.8961567662097918,-144.09147834593793,10.0,1.6,10,1.4563496454502196,False,False,15.515887945307465,31,25.106790570080385,485.169,in_progress,0.0,0
164,35.0,-5.325022654730664,0.8241093237965215,-140.00130550784257,5.0,2.1,8,1.4528580655669812,False,False,15.85003229484434,31,25.106790570080385,485.232,in_progress,0.0,0
164,36.0,-5.40670683800757,0.7231725289388927,-134.8196455075592,-5.0,2.2,1,1.453017312343337,False,False,16.30862324436013,32,25.106790570080385,485.296,in_progress,0.0,0
164,37.0,-5.48793848401555,0.6212866543694343,-132.0209662928421,15.0,1.6,16,0.001,True,False,16.759355402248744,32,25.106790570080385,485.365,off_track,0.0,0
165,1.0,-2.9554786762257925,1.4636362854870344,-177.6842619683301,0.0,2.4,3,0.0,False,True,0.5589278997835734,23,25.106790570080385,485.489,prepare,0.0,0
165,2.0,-2.9551550831130498,1.4637751023962522,-177.7210269258409,10.0,1.7,11,3.606684057701338,False,True,0.5576180659539853,23,25.106790570080385,485.57,in_progress,0.0,0
165,3.0,-2.9624795817927128,1.4654833338590263,-178.30649433931083,5.0,2.1,8,4.627874188761304,False,True,0.5864978122544051,23,25.106790570080385,485.631,in_progress,0.0,0
165,4.0,-2.983785445466539,1.4610552813924027,-177.39092920976748,7.5,2.0,9,4.301044142458258,False,True,0.6719929845541317,23,25.106790570080385,485.696,in_progress,0.0,0
165,5.0,-3.0229558837794612,1.4495970723406537,-175.08361133673085,7.5,2.0,9,4.763653566408616,False,True,0.8296996948453428,23,25.106790570080385,485.771,in_progress,0.0,0
165,6.0,-3.074954173672762,1.4314125404004983,-171.88833275921095,0.0,2.2,5,7.325740579984844,False,True,1.0308813834085828,23,25.106790570080385,485.829,in_progress,0.0,0
165,7.0,-3.1359742444806975,1.411720018582307,-169.4324691487197,17.5,1.6,17,3.330328592705741,False,True,1.271055126260151,23,25.106790570080385,485.903,in_progress,0.0,0
165,8.0,-3.2152072096566164,1.3799507135429312,-165.74188802553115,12.5,1.6,12,4.3339021228901204,False,True,1.582057590378444,24,25.106790570080385,485.96,in_progress,0.0,0
165,9.0,-3.2861520027873974,1.3356867433867328,-160.10169669925824,2.5,2.2,7,7.514333427558107,False,True,1.8583412128381605,24,25.106790570080385,486.036,in_progress,0.0,0
165,10.0,-3.374026050974845,1.2702716221520451,-153.47222075975716,0.0,2.2,5,6.3212595856497735,False,True,2.0773520952966695,24,25.106790570080385,486.096,in_progress,0.0,0
165,11.0,-3.4571865149367027,1.2088256284391556,-149.64830594001845,10.0,1.6,10,2.957271162282429,False,True,2.2903975173360624,24,25.106790570080385,486.167,in_progress,0.0,0
165,12.0,-3.5531921655123893,1.1254605584532162,-144.87582062527892,7.5,2.0,9,1.230103026232777,False,False,2.5808425494713183,24,25.106790570080385,486.232,in_progress,0.0,0
165,13.0,-3.6281393478762,1.048274361317163,-140.5690437305019,12.5,1.6,12,1.2254791905010367,False,False,2.795884662952691,25,25.106790570080385,486.297,in_progress,0.0,0
165,14.0,-3.707448418999095,0.949947383969453,-135.28063410104627,0.0,2.3,4,1.236813343786109,False,False,3.0073601036246234,25,25.106790570080385,486.371,in_progress,0.0,0
165,15.0,-3.782923805109929,0.8491335083239909,-131.49293082197127,-7.5,2.0,0,0.001,True,False,3.201619627364188,25,25.106790570080385,486.437,off_track,0.0,0
166,1.0,-4.175677041466791,1.698862892696462,171.63082271334957,15.0,1.6,16,0.0,False,True,0.5580979235032757,27,25.106790570080385,486.567,prepare,0.0,0
166,2.0,-4.1755471623681855,1.6989180725311026,171.6404230234038,12.5,1.6,12,3.363541851137892,False,True,0.5576180659539853,27,25.106790570080385,486.636,in_progress,0.0,0
166,3.0,-4.180880494013484,1.6992596626619965,171.6902723562065,10.0,1.7,11,3.691693638995241,False,True,0.5788327563829021,27,25.106790570080385,486.706,in_progress,0.0,0
166,4.0,-4.2004564803121385,1.698694808907638,172.53445384208052,15.0,1.2,14,2.4107439859771516,False,True,0.6556481225184541,27,25.106790570080385,486.763,in_progress,0.0,0
166,5.0,-4.232125063444801,1.6971172438835538,173.87102266439942,10.0,1.7,11,3.7216481063197566,False,True,0.788458014029908,27,25.106790570080385,486.839,in_progress,0.0,0
166,6.0,-4.282233644164016,1.691727362450108,176.4073651892507,10.0,1.7,11,3.1727497367797532,False,True,0.9859496987645766,27,25.106790570080385,486.901,in_progress,0.0,0
