episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
80,1.0,3.2683373254350783,1.4711534280232275,-179.75916238648904,15.0,1.6,16,0.0,False,True,0.5575348472021718,1,25.106790570080385,223.771,prepare,0.0,0
80,2.0,3.268316102603147,1.4712045835790464,-179.7684829007525,0.0,2.4,3,5.932954013307879,False,True,0.5576172271671656,1,25.106790570080385,223.831,in_progress,0.0,0
80,3.0,3.2616734967052547,1.4708342068113358,-179.7528495335699,0.0,2.2,5,6.195605115254686,False,True,0.5840887022692214,1,25.106790570080385,223.898,in_progress,0.0,0
80,4.0,3.23735228589836,1.4696002852520587,-179.5117354973885,0.0,2.3,4,6.20888610161026,False,True,0.6810061315822853,1,25.106790570080385,223.963,in_progress,0.0,0
80,5.0,3.1984406388034627,1.4653016170927453,-178.59335293600532,0.0,2.4,3,6.425597771107167,False,True,0.836162388168702,2,25.106790570080385,224.032,in_progress,0.0,0
80,6.0,3.1483338220733534,1.4590635619791987,-177.40253590190923,0.0,2.2,5,6.571077709922719,False,True,1.0359877212202535,2,25.106790570080385,224.108,in_progress,0.0,0
80,7.0,3.0655954957225173,1.4497767460682005,-176.18820767148048,2.5,2.2,7,6.396872408819987,False,True,1.365904572675397,2,25.106790570080385,224.156,in_progress,0.0,0
80,8.0,2.99618829444569,1.4382079311193618,-174.63263183098792,0.0,2.3,4,7.421750167046231,False,True,1.6428223940664444,3,25.106790570080385,224.232,in_progress,0.0,0
80,9.0,2.8883786118894355,1.419999579789789,-172.93727421040484,2.5,2.2,7,6.528265508624658,False,True,2.0676620371893666,3,25.106790570080385,224.298,in_progress,0.0,0
80,10.0,2.780810461748349,1.3990087158126248,-171.35151846539023,2.5,2.2,7,6.603889857269456,False,True,2.4946189035270754,4,25.106790570080385,224.377,in_progress,0.0,0
80,11.0,2.6454846566280956,1.365248713154558,-168.83120565407867,0.0,2.3,4,6.999591379363586,False,True,3.0436890720852188,4,25.106790570080385,224.438,in_progress,0.0,0
80,12.0,2.525425657248935,1.3344501867798793,-167.44128888976215,0.0,2.2,5,6.378034126242252,False,True,3.523305614348197,4,25.106790570080385,224.502,in_progress,0.0,0
80,13.0,2.3929208545937346,1.3014096740828176,-166.82413913245415,2.5,2.2,7,5.311110623599742,False,True,4.05259618063445,5,25.106790570080385,224.563,in_progress,0.0,0
80,14.0,2.266041363358118,1.2639246509680238,-165.26920710787084,-2.5,2.3,2,4.679634543927106,False,True,4.5234666105593675,5,25.106790570080385,224.639,in_progress,0.0,0
80,15.0,2.1106113010424568,1.21590145425113,-163.97391045394855,10.0,1.6,10,2.492616930965967,False,True,5.136079007792262,6,25.106790570080385,224.697,in_progress,0.0,0
80,16.0,1.9883476578714985,1.1759035627452885,-163.0130339437425,0.0,2.3,4,2.700064468063088,False,True,5.374181935995371,6,25.106790570080385,224.769,in_progress,0.0,0
80,17.0,1.8485569926164,1.1240078359782841,-161.3116015296277,10.0,1.6,10,1.3504881974076763,False,False,5.869478625424468,6,25.106790570080385,224.833,in_progress,0.0,0
80,18.0,1.724362297318365,1.070000745168637,-158.9698669331138,0.0,2.0,6,1.3608759576039033,False,False,6.302370009509291,7,25.106790570080385,224.898,in_progress,0.0,0
80,19.0,1.6042209975279726,1.0168448198904794,-157.72468808518005,-2.5,2.3,2,1.3567709948604925,False,False,6.55687386140997,7,25.106790570080385,224.963,in_progress,0.0,0
80,20.0,1.485362594054051,0.9695764041615822,-158.0408188363908,0.0,2.4,3,0.001,True,False,6.882652655646745,7,25.106790570080385,225.042,off_track,0.0,0
81,1.0,2.0129614426906524,1.4810331942192214,178.17346741092365,12.5,1.8,13,0.0,False,True,0.5547007984685187,6,25.106790570080385,225.161,prepare,0.0,0
81,2.0,2.0131188967349325,1.480975337803775,178.17042868910653,-7.5,2.0,0,2.889397400745218,False,True,0.5540377146400509,6,25.106790570080385,225.238,in_progress,0.0,0
81,3.0,2.004423725239929,1.4822323035425418,177.8680230233999,2.5,2.2,7,3.2813501044772835,False,True,0.5889025474852462,6,25.106790570080385,225.306,in_progress,0.0,0
81,4.0,1.982818736091101,1.4831771958962676,177.8099267650185,2.5,2.2,7,3.2405013394734654,False,True,0.6735612794537639,6,25.106790570080385,225.364,in_progress,0.0,0
81,5.0,1.9468956333479985,1.4815632141012522,178.5077252813239,0.0,2.4,3,3.861371487345445,False,True,0.8114443192526619,6,25.106790570080385,225.434,in_progress,0.0,0
81,6.0,1.8899609170458138,1.4797195063285231,179.25195026731535,0.0,2.0,6,3.6270339705762797,False,True,1.030621975582012,7,25.106790570080385,225.497,in_progress,0.0,0
81,7.0,1.8307566781803084,1.477774535736024,179.9022923844975,-2.5,2.3,2,3.6504345035154513,False,True,1.2585113389818061,7,25.106790570080385,225.565,in_progress,0.0,0
81,8.0,1.742313310877829,1.4774783964421092,179.93260757761388,7.5,2.0,9,3.040075997327638,False,True,1.5708038446579407,7,25.106790570080385,225.627,in_progress,0.0,0
81,9.0,1.6487447135982174,1.4732064927895885,-179.10358979032463,15.0,1.6,16,2.3148074994926486,False,True,1.917812890066148,7,25.106790570080385,225.696,in_progress,0.0,0
81,10.0,1.5394365515471167,1.453502073698649,-175.33632249485152,12.5,1.8,13,3.167171390360993,False,True,2.3041825788784482,8,25.106790570080385,225.771,in_progress,0.0,0
81,11.0,1.4245736198214562,1.4214867043017192,-170.6224632249369,-7.5,2.0,0,1.3447489730457924,False,True,2.942219491217421,8,25.106790570080385,225.834,in_progress,0.0,0
81,12.0,1.3130431317959004,1.389304071678737,-167.82759682267763,17.5,1.6,17,1.2814590024591934,False,True,3.377508029510322,9,25.106790570080385,225.897,in_progress,0.0,0
81,13.0,1.1999083479668387,1.3588514405605268,-166.55666742052105,12.5,1.8,13,1.3330085511111505,False,True,4.329111164444955,9,25.106790570080385,225.968,in_progress,0.0,0
81,14.0,1.0961344550008503,1.3176922874381485,-163.1521587731693,-7.5,2.0,0,1.340977368652821,False,False,4.773683161139494,10,25.106790570080385,226.037,in_progress,0.0,0
81,15.0,0.9729782622562441,1.2697804078863681,-161.11240985070393,15.0,1.6,16,1.3445728305469569,False,False,5.168592458204355,10,25.106790570080385,226.095,in_progress,0.0,0
81,16.0,0.8730369150183276,1.233333653381011,-160.70090134988595,0.0,2.4,3,1.3474168090291152,False,False,5.558668944465843,10,25.106790570080385,226.161,in_progress,0.0,0
81,17.0,0.7518066788844691,1.1867979889760543,-159.9939338858428,15.0,1.6,16,1.3570895665322362,False,False,6.070522631048016,11,25.106790570080385,226.228,in_progress,0.0,0
81,18.0,0.6356613233862285,1.1353632310697752,-158.2185931246712,-2.5,2.3,2,1.3540613626973135,False,False,6.373104528551643,11,25.106790570080385,226.293,in_progress,0.0,0
81,19.0,0.516819258730488,1.0835568030998528,-157.5496185034324,15.0,1.6,16,1.3611840898174399,False,False,6.862497706531358,11,25.106790570080385,226.361,in_progress,0.0,0
81,20.0,0.3884670377196543,1.030594196504476,-157.55806955643246,10.0,1.6,10,1.3695012922652334,False,False,7.390025845304669,12,25.106790570080385,226.435,in_progress,0.0,0
81,21.0,0.2846078538713443,0.9734099561022995,-154.7401446902739,15.0,1.6,16,1.3651540357801144,False,False,7.668234751382401,12,25.106790570080385,226.501,in_progress,0.0,0
81,22.0,0.19353567704669478,0.9122608172108562,-151.23044986939848,15.0,1.2,14,1.3651328583836209,False,False,8.03292288443966,12,25.106790570080385,226.566,in_progress,0.0,0
81,23.0,0.1029729102171926,0.8358089139724287,-146.20343687001917,0.0,2.2,5,0.001,True,False,8.396072772785732,13,25.106790570080385,226.641,off_track,0.0,0
82,1.0,0.8081430070998875,1.5251874784218564,-159.43505674255886,0.0,2.2,5,0.0,False,True,0.5542972677476763,10,25.106790570080385,226.763,prepare,0.0,0
82,2.0,0.8081703497968981,1.525212509989982,-159.44167826586633,5.0,2.1,8,1.2770845244030742,False,True,0.5541690488061481,10,25.106790570080385,226.835,in_progress,0.0,0
82,3.0,0.8010308724841357,1.522984044474855,-159.5960100464151,-7.5,2.0,0,1.1946210169789033,False,True,0.5838630509367102,10,25.106790570080385,226.907,in_progress,0.0,0
82,4.0,0.7793706006987555,1.5153504515315983,-159.6402676611119,12.5,1.6,12,1.1686794539662086,False,True,0.674717815864835,10,25.106790570080385,226.963,in_progress,0.0,0
82,5.0,0.7476693185195933,1.5023061453240576,-159.36426286454338,17.5,1.6,17,1.1618670070768315,False,True,0.809335035384158,11,25.106790570080385,227.035,in_progress,0.0,0
