episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
120,1.0,3.268153892619465,1.4712791702019044,-179.79632330123533,-2.5,2.3,2,0.0,False,True,0.5582601431151165,1,25.106790570080385,344.234,prepare,0.0,0
120,2.0,3.2683161026031247,1.4712045835790462,-179.76848290075242,0.0,2.2,5,6.260621428935848,False,True,0.5576172271671652,1,25.106790570080385,344.3,in_progress,0.0,0
120,3.0,3.2589304076531525,1.4705449803110024,-179.69594529502638,15.0,1.6,16,3.0276944698433934,False,True,0.5950259131750985,1,25.106790570080385,344.366,in_progress,0.0,0
120,4.0,3.235703689586946,1.4670238478175457,-178.91126412010482,-2.5,2.3,2,6.0437702766956125,False,True,0.6876801661934097,1,25.106790570080385,344.43,in_progress,0.0,0
120,5.0,3.192924594529768,1.4640410266789168,-178.5201606457626,10.0,1.6,10,3.928053844454656,False,True,0.8581843705084011,2,25.106790570080385,344.509,in_progress,0.0,0
120,6.0,3.1316696655265246,1.4623912021949972,-178.50562382715242,-2.5,2.3,2,5.896800455673802,False,True,1.1022175766622975,2,25.106790570080385,344.561,in_progress,0.0,0
120,7.0,3.072541098129601,1.4598554569075641,-178.3232648866269,0.0,2.3,4,6.326166786727297,False,True,1.3378191412826776,2,25.106790570080385,344.631,in_progress,0.0,0
120,8.0,2.985649345508892,1.462092932782222,-179.40562520463783,0.0,2.3,4,5.869119384668938,False,True,1.683794756745709,3,25.106790570080385,344.696,in_progress,0.0,0
120,9.0,2.884243838498453,1.4688453605080172,178.86396533589306,-2.5,2.3,2,3.624756836124468,False,True,2.087440848417341,3,25.106790570080385,344.763,in_progress,0.0,0
120,10.0,2.768322040804017,1.4800769088739345,176.95618358673232,12.5,1.6,12,2.4539912644866284,False,True,2.5498505019940785,4,25.106790570080385,344.84,in_progress,0.0,0
120,11.0,2.641155330998899,1.4880859693905935,176.74702584729081,0.0,2.0,6,3.5134277965710807,False,True,3.055120643445061,4,25.106790570080385,344.91,in_progress,0.0,0
120,12.0,2.517136158356183,1.4956656384176397,176.53691611546782,-2.5,2.3,2,3.5888360328126763,False,True,3.548693895495883,5,25.106790570080385,344.972,in_progress,0.0,0
120,13.0,2.3915461137507568,1.5114011086217962,174.7360573231249,15.0,1.2,14,1.782240776145712,False,True,4.048137654727632,5,25.106790570080385,345.034,in_progress,0.0,0
120,14.0,2.275784567164458,1.5256561444087788,173.6518538583735,12.5,1.6,12,1.8069301204287314,False,True,4.518164739741585,5,25.106790570080385,345.102,in_progress,0.0,0
120,15.0,2.1680649913689276,1.5292680404034336,175.42891382365454,0.0,2.4,3,3.1297327003156097,False,True,4.947451026037688,6,25.106790570080385,345.163,in_progress,0.0,0
120,16.0,2.0409283938936706,1.5236729906064608,178.65619195132737,5.0,2.1,8,3.3883991181734987,False,True,5.484787443596146,6,25.106790570080385,345.23,in_progress,0.0,0
120,17.0,1.929007433018786,1.5114978472889073,-178.28460797029868,-7.5,2.0,0,3.9100984508656764,False,True,5.907907524049238,6,25.106790570080385,345.299,in_progress,0.0,0
120,18.0,1.777063840781826,1.500366527749711,-177.05065953233566,10.0,1.6,10,3.387327988645786,False,True,6.487216415886679,7,25.106790570080385,345.36,in_progress,0.0,0
120,19.0,1.6480455842771429,1.4945519851121354,-177.11866070378034,10.0,1.6,10,3.2682812969310993,False,True,6.948026481372488,7,25.106790570080385,345.434,in_progress,0.0,0
120,20.0,1.5222951975797825,1.4762408475075495,-174.65036448909817,-2.5,2.3,2,5.7642056152509245,False,True,7.398144010479648,8,25.106790570080385,345.489,in_progress,0.0,0
120,21.0,1.4072868951919169,1.45139551331024,-171.77502554378458,5.0,2.1,8,1.6670920931351716,False,True,8.018424213399102,8,25.106790570080385,345.566,in_progress,0.0,0
120,22.0,1.2783730120395629,1.413496560817793,-167.93902032086183,-7.5,2.0,0,1.3873355677835948,False,True,8.521382491239086,9,25.106790570080385,345.639,in_progress,0.0,0
120,23.0,1.1431809880466697,1.375999703025934,-166.32653237128412,0.0,2.3,4,1.4137710872626437,False,True,9.516735007040804,9,25.106790570080385,345.698,in_progress,0.0,0
120,24.0,1.0249734992411832,1.346259233441453,-166.1525342213796,12.5,1.8,13,1.416632797574777,False,True,9.99918714179465,10,25.106790570080385,345.769,in_progress,0.0,0
120,25.0,0.8752427299828225,1.2958188584279706,-163.49320740249402,0.0,2.3,4,1.4198075723533485,False,True,10.495189308833712,10,25.106790570080385,345.836,in_progress,0.0,0
120,26.0,0.7488544447205433,1.2476265813449057,-161.51768144576323,10.0,1.6,10,1.4241744980187616,False,True,11.0285369484878,11,25.106790570080385,345.912,in_progress,0.0,0
120,27.0,0.6199563883910684,1.194280642131698,-159.56080662577054,-7.5,2.0,0,1.4227838584787265,False,True,11.415164178925616,11,25.106790570080385,345.969,in_progress,0.0,0
120,28.0,0.5098092243215628,1.147516901203267,-158.5018539496061,10.0,1.7,11,1.423868607504047,False,False,11.868321010113316,11,25.106790570080385,346.04,in_progress,0.0,0
120,29.0,0.3793517495502292,1.0959660824557103,-158.35654150585853,0.0,2.4,3,1.4277143993510955,False,False,12.40371758118177,12,25.106790570080385,346.092,in_progress,0.0,0
120,30.0,0.2699497050171534,1.0452718348139458,-157.04421368233554,15.0,1.6,16,1.4241437303225852,False,False,12.724311909677558,12,25.106790570080385,346.17,in_progress,0.0,0
120,31.0,0.1584878487533451,0.9879969970030176,-155.08598713879158,10.0,1.7,11,1.4248414515649865,False,False,13.17008499851458,12,25.106790570080385,346.235,in_progress,0.0,0
120,32.0,0.05687568082398656,0.923799706824957,-151.87618974048252,0.0,2.2,5,1.4242765670343789,False,False,13.576850145100128,13,25.106790570080385,346.297,in_progress,0.0,0
120,33.0,-0.054508852729605525,0.8524157863109612,-149.90125026318205,-5.0,2.2,1,0.001,True,False,13.959568041323662,13,25.106790570080385,346.368,off_track,0.0,0
121,1.0,2.0130534212863895,1.481019644632079,178.14027168699667,0.0,2.3,4,0.0,False,True,0.554331764902808,6,25.106790570080385,346.504,prepare,0.0,0
121,2.0,2.013241936597403,1.4810189340425557,178.15929236335592,7.5,2.0,9,2.886920286342849,False,True,0.5535998860080258,6,25.106790570080385,346.561,in_progress,0.0,0
121,3.0,2.0052719661288942,1.4814181682837873,178.08499011613173,2.5,2.2,7,3.3395510420283276,False,True,0.584875891205404,6,25.106790570080385,346.63,in_progress,0.0,0
121,4.0,1.9810950142864412,1.4809024449915837,178.38420035143275,0.0,2.0,6,3.380129465572118,False,True,0.6781899191601249,6,25.106790570080385,346.704,in_progress,0.0,0
121,5.0,1.9426612260340033,1.4813282834970145,178.55376078939864,7.5,2.0,9,2.861392461169633,False,True,0.8276567564070664,6,25.106790570080385,346.768,in_progress,0.0,0
121,6.0,1.8845081229898109,1.4808481668352234,178.9483147672434,0.0,2.2,5,3.7844248543592687,False,True,1.0527938259758236,7,25.106790570080385,346.826,in_progress,0.0,0
121,7.0,1.8128783911977813,1.4790623502706346,179.56697039622605,0.0,2.3,4,4.008400492348083,False,True,1.3290246621989257,7,25.106790570080385,346.89,in_progress,0.0,0
121,8.0,1.7345891984503328,1.4787623191030488,179.78435993523195,-7.5,2.0,0,3.049490368269898,False,True,1.601564071152771,7,25.106790570080385,346.961,in_progress,0.0,0
121,9.0,1.6439259148083896,1.483579391979966,178.7791236012991,7.5,2.0,9,2.8645128193863885,False,True,1.9493705311071918,7,25.106790570080385,347.037,in_progress,0.0,0
121,10.0,1.51550704238285,1.4845914567014167,179.19097374053177,0.0,2.2,5,3.79943610534509,False,True,2.434508478525277,8,25.106790570080385,347.098,in_progress,0.0,0
121,11.0,1.4021006214618448,1.4772300972049628,-178.99459012301546,0.0,2.3,4,3.846532798161751,False,True,3.0455082761978973,8,25.106790570080385,347.163,in_progress,0.0,0
121,12.0,1.2681927029364002,1.4649741563597791,-177.07533203038034,5.0,2.1,8,2.7221765476216824,False,True,3.5747384854485755,9,25.106790570080385,347.236,in_progress,0.0,0
121,13.0,1.1272916529142574,1.4466163036934532,-174.81553977248,0.0,2.2,5,2.506316753050573,False,True,4.477329040181595,9,25.106790570080385,347.307,in_progress,0.0,0
121,14.0,0.9823648670385217,1.4236705846560238,-172.9551372574327,7.5,2.0,9,1.8011906450834254,False,True,5.049946075480581,10,25.106790570080385,347.363,in_progress,0.0,0
121,15.0,0.8676697503446802,1.3984601179458553,-170.67948270986753,15.0,1.6,16,1.4332173241256407,False,True,5.43441054500008,10,25.106790570080385,347.433,in_progress,0.0,0
121,16.0,0.7318601857844531,1.3579160534829076,-167.08567984759853,-2.5,2.3,2,1.3748523271593878,False,True,5.997637234550203,11,25.106790570080385,347.504,in_progress,0.0,0
121,17.0,0.6016123335972402,1.3213246028846788,-165.94241023870111,-5.0,2.2,1,1.3790747154974514,False,True,6.4442701634566735,11,25.106790570080385,347.564,in_progress,0.0,0
121,18.0,0.46950685487134025,1.300252164882553,-168.34664018745127,10.0,1.6,10,1.3875403281829284,False,True,6.97572590729271,12,25.106790570080385,347.634,in_progress,0.0,0
121,19.0,0.34153622427851726,1.2816646166660954,-169.91010286411705,10.0,1.6,10,1.422519485687361,False,True,7.4899196426046,12,25.106790570080385,347.7,in_progress,0.0,0
121,20.0,0.21356425276526142,1.2572654838307145,-169.56754933424597,0.0,2.2,5,1.4299603318131733,False,True,7.942089819223259,12,25.106790570080385,347.76,in_progress,0.0,0
121,21.0,0.09083473983926091,1.2400296511701547,-170.7924077078641,-2.5,2.3,2,1.5190456682175215,False,True,8.431456577930053,13,25.106790570080385,347.831,in_progress,0.0,0
121,22.0,-0.046990685521375516,1.2348277808677806,-174.3004861516978,12.5,1.8,13,1.617603483421229,False,True,8.956838935677712,13,25.106790570080385,347.9,in_progress,0.0,0
121,23.0,-0.18352938066061703,1.2323967983744897,-176.47290101900214,7.5,2.0,9,1.8689474019682994,False,True,9.500410902666355,14,25.106790570080385,347.968,in_progress,0.0,0
121,24.0,-0.31118677650792553,1.2252014500526727,-176.64080837543247,7.5,2.0,9,1.8569631034700007,False,True,10.025084826320409,14,25.106790570080385,348.04,in_progress,0.0,0
