episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
100,1.0,3.2682226562251335,1.4711237898078324,-179.73986978205795,2.5,2.2,7,0.0,False,True,0.5579927908597301,1,25.106790570080385,289.502,prepare,0.0,0
100,2.0,3.2683161026031358,1.4712045835790462,-179.76848290075247,-2.5,2.3,2,5.752684097303876,False,True,0.5576172271671653,1,25.106790570080385,289.572,in_progress,0.0,0
100,3.0,3.2592865744947206,1.4701002566575319,-179.5271410128193,0.0,2.2,5,6.301545172804834,False,True,0.5936260370667277,1,25.106790570080385,289.635,in_progress,0.0,0
100,4.0,3.235859239381352,1.467668582160848,-179.0191610824473,0.0,2.4,3,6.189918248085861,False,True,0.6870336060602887,1,25.106790570080385,289.694,in_progress,0.0,0
100,5.0,3.1918761260597965,1.4641008780006655,-178.3773845001378,-2.5,2.3,2,6.331831569437242,False,True,0.8623576640765124,2,25.106790570080385,289.766,in_progress,0.0,0
100,6.0,3.1387662173863218,1.4625832376046464,-178.36681112680816,-2.5,2.3,2,5.952656013651083,False,True,1.073945621407196,2,25.106790570080385,289.828,in_progress,0.0,0
100,7.0,3.067265207314607,1.459250849685259,-178.1510489636356,0.0,2.3,4,6.387155197105672,False,True,1.3588571351419338,2,25.106790570080385,289.896,in_progress,0.0,0
100,8.0,2.974873098823892,1.4541600942048873,-177.66359844087384,7.5,2.0,9,4.376478850986999,False,True,1.7262473191199172,3,25.106790570080385,289.963,in_progress,0.0,0
100,9.0,2.8746144343339335,1.4425674137478612,-176.1262347906922,2.5,2.2,7,5.807285685908965,False,True,2.124007046329196,3,25.106790570080385,290.041,in_progress,0.0,0
100,10.0,2.7599282277404495,1.4262615840866382,-174.44167239501095,7.5,2.0,9,4.845484801718845,False,True,2.579628636934107,4,25.106790570080385,290.097,in_progress,0.0,0
100,11.0,2.6444516173610295,1.4067503380057562,-172.69771446374264,-7.5,2.0,0,4.750921552316791,False,True,3.0458401150675236,4,25.106790570080385,290.166,in_progress,0.0,0
100,12.0,2.523853182986199,1.389723261722553,-172.52984881251714,0.0,2.0,6,5.649377433491569,False,True,3.5269536049727135,4,25.106790570080385,290.232,in_progress,0.0,0
100,13.0,2.382858340060714,1.376687338359664,-173.5944666570006,12.5,1.6,12,3.0938726725787036,False,True,4.089111175629184,5,25.106790570080385,290.302,in_progress,0.0,0
100,14.0,2.2577464187694853,1.3611748569231883,-173.19779327300603,0.0,2.4,3,5.4215775580259935,False,True,4.568930114789825,5,25.106790570080385,290.372,in_progress,0.0,0
100,15.0,2.132186561889907,1.34124375219757,-172.29981597345164,-2.5,2.3,2,4.822490705752265,False,True,5.066225306204383,6,25.106790570080385,290.422,in_progress,0.0,0
100,16.0,2.0092285332973243,1.3297140095727134,-173.3814481503497,-2.5,2.3,2,4.26188775863326,False,True,5.432310247141012,6,25.106790570080385,290.5,in_progress,0.0,0
100,17.0,1.8601858074961661,1.3214501143095543,-175.21784140747752,0.0,2.0,6,3.6605159877586426,False,True,6.002960528200272,7,25.106790570080385,290.55,in_progress,0.0,0
100,18.0,1.723535616136919,1.3122484541632577,-175.65801127963542,0.0,2.4,3,3.894821250533805,False,True,6.524692915947713,7,25.106790570080385,290.633,in_progress,0.0,0
100,19.0,1.5622912263393958,1.3005964167264048,-175.7325095956539,5.0,2.1,8,3.0196477476051893,False,True,7.020512865018423,7,25.106790570080385,290.697,in_progress,0.0,0
100,20.0,1.4221189209068585,1.2863713371880552,-174.9983998509133,-7.5,2.0,0,2.743498740736036,False,False,7.530245756020565,8,25.106790570080385,290.769,in_progress,0.0,0
100,21.0,1.2883218804636847,1.2738223063794327,-174.92392720908623,-7.5,2.0,0,1.7405011102976395,False,False,8.446865209272792,9,25.106790570080385,290.834,in_progress,0.0,0
100,22.0,1.146949168243406,1.271624115216079,-177.00325760553272,-5.0,2.2,1,2.0899832433427847,False,False,9.648521699635042,10,25.106790570080385,290.902,in_progress,0.0,0
100,23.0,0.9969545190852499,1.276431505166142,-179.46511515613648,10.0,1.7,11,2.032040535839549,False,False,10.16859245820431,10,25.106790570080385,290.965,in_progress,0.0,0
100,24.0,0.8768779349278104,1.276459329844253,-179.7489523622535,0.0,2.3,4,2.607332818098979,False,False,10.505849471239614,10,25.106790570080385,291.032,in_progress,0.0,0
100,25.0,0.7284601552321646,1.2780143220526465,179.61107590092746,-7.5,2.0,0,2.371960121434963,False,True,11.081061400314232,11,25.106790570080385,291.093,in_progress,0.0,0
100,26.0,0.609714198007584,1.2884610528231455,177.58721692178935,2.5,2.2,7,3.1098767827334766,False,True,11.42342149250759,11,25.106790570080385,291.176,in_progress,0.0,0
